,ratio_extRedirection,punycode,ratio_extHyperlinks,nb_external_redirection,ratio_digits_host,ratio_digits_url,nb_www,path_extension,google_index,port,status
6088,0.8235294120000001,0,0.68,0,0.0,0.028985507,0,0,1,0,1
6089,0.0,0,0.5,0,0.083333333,0.371559633,0,0,1,0,1
6090,0.0,0,0.643835616,0,0.0,0.0,1,0,0,0,0
6091,0.214285714,0,0.120689655,0,0.1,0.051282051,0,0,1,0,1
6092,0.526315789,0,0.31147541,0,0.0,0.0,1,0,0,0,0
6093,0.846153846,0,0.928571429,0,0.130434783,0.09375,0,0,1,0,1
6094,0.5,0,0.021052632,0,0.0,0.0,1,0,0,0,0
6095,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
6096,0.0,0,0.0,0,0.0,0.006329114,0,0,1,0,1
6097,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6098,0.111111111,0,0.290322581,0,0.0,0.0,1,0,0,0,0
6099,0.0,0,0.0,0,0.0,0.255144033,0,0,1,0,1
6100,0.0,0,0.033333333,0,0.0,0.298701299,0,0,1,0,1
6101,0.0,0,0.0,0,0.0,0.161538462,1,0,1,0,1
6102,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6103,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6104,0.0,0,0.0,0,0.0,0.151260504,0,0,1,0,1
6105,0.0,0,0.442307692,0,0.0,0.0,1,0,0,0,0
6106,0.6,0,0.7894736840000001,0,0.0,0.0,1,0,0,0,0
6107,0.0072202169999999,0,0.647196262,0,0.0,0.0,0,0,1,0,1
6108,0.5476190479999999,0,0.125748503,0,0.0,0.0,0,0,0,0,0
6109,0.0,0,0.666666667,0,0.0,0.0,0,0,1,0,1
6110,0.261904762,0,0.954545455,0,0.0,0.0,0,0,0,0,0
6111,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6112,0.0,0,0.75,0,0.142857143,0.139534884,0,0,1,0,1
6113,0.158730159,0,0.368421053,0,0.0,0.0,1,0,0,0,0
6114,0.0,0,0.0,0,0.0,0.170940171,0,0,1,0,1
6115,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6116,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6117,0.27027027,0,0.049932524,0,0.0,0.0,0,0,0,0,0
6118,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6119,0.390243902,0,0.255451713,0,0.0,0.037037037,0,0,1,0,0
6120,0.0625,0,0.32,0,0.0,0.0,1,0,0,0,0
6121,0.666666667,0,0.6,0,0.0,0.054794521,1,0,1,0,0
6122,0.322580645,0,0.326315789,0,0.0,0.0,1,0,0,0,0
6123,0.0,0,0.111111111,0,0.0,0.0,1,0,0,0,0
6124,0.571428571,0,0.162790698,0,0.0,0.0,1,0,1,0,0
6125,0.0,0,0.5,0,0.0,0.0,0,0,0,0,1
6126,0.066666667,0,0.2,0,0.0,0.0,1,0,0,0,0
6127,0.0,0,0.166666667,0,0.0,0.338235294,0,0,1,0,1
6128,0.0,0,0.0,0,0.0,0.087912088,0,0,1,0,1
6129,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6130,0.0,0,0.0,0,0.0,0.325,1,0,1,0,1
6131,0.0,0,0.0,0,0.0,0.144,0,0,1,0,1
6132,0.425925926,0,0.590163934,0,0.0,0.0,0,0,0,0,0
6133,0.0,0,0.0,0,0.058823529,0.02,0,0,1,0,1
6134,0.4166666670000001,0,0.146341463,0,0.0,0.0,1,0,0,0,0
6135,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6136,0.0,0,0.061135371,0,0.0,0.2,1,0,0,0,0
6137,0.625,0,0.063492063,0,0.0,0.0,0,0,0,0,0
6138,0.0,0,0.454545455,0,0.0,0.1,0,0,1,0,1
6139,0.0,0,0.214285714,0,0.0,0.054545455,1,0,1,0,1
6140,0.0,0,0.0,0,0.0,0.144,0,0,1,0,1
6141,0.00877193,0,0.926829268,0,0.0,0.207207207,0,0,1,0,1
6142,0.444444444,0,0.039823009,0,0.0,0.036036036,1,0,0,0,0
6143,0.0,0,0.0,0,0.0,0.24137931,1,0,1,0,1
6144,0.037735849,0,0.392592593,0,0.0,0.0,1,0,0,0,0
6145,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6146,0.0,0,0.0,0,0.0,0.185185185,0,0,1,0,1
6147,0.0,0,0.0161290319999999,0,0.0,0.0,0,0,0,0,0
6148,0.0,0,0.454545455,0,0.0,0.275510204,1,0,1,0,1
6149,0.111111111,0,0.84375,0,0.0,0.0,1,0,0,0,0
6150,0.0,0,0.0,0,0.0,0.360465116,1,0,1,0,1
6151,0.0,0,0.458128079,0,0.0,0.162162162,1,0,0,0,0
6152,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6153,0.0,0,0.0,0,0.0,0.11627907,1,0,1,0,1
6154,0.727272727,0,0.118918919,0,0.0,0.04,0,0,1,0,1
6155,1.0,0,0.061538462,0,0.0,0.139534884,0,0,1,0,0
6156,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
6157,0.078947368,0,0.327586207,0,0.0,0.0,0,0,1,0,0
6158,0.0,0,0.666666667,0,0.0,0.0,1,0,0,0,0
6159,0.0,0,0.0,0,0.0,0.08,1,0,1,0,1
6160,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6161,0.0,0,0.0,0,0.0,0.025,0,0,1,0,1
6162,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6163,0.0,0,0.0,0,0.0,0.296296296,1,0,1,0,1
6164,0.5,0,0.048,0,0.0,0.0,0,0,0,0,0
6165,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
6166,0.040816327,0,0.259259259,0,0.0,0.0,1,0,1,0,0
6167,0.0,0,0.0,0,0.0,0.166666667,1,0,0,0,0
6168,0.0,0,0.0,0,0.0,0.329411765,0,0,1,0,1
6169,0.0625,0,0.336842105,0,0.0,0.0,0,0,0,0,1
6170,0.1578947369999999,0,0.422222222,0,0.0,0.0,0,0,0,0,0
6171,0.222222222,0,0.040540541,0,0.0,0.0,0,0,0,0,0
6172,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6173,0.0,0,0.307692308,0,0.0,0.0,1,0,1,0,0
6174,0.333333333,0,0.083333333,0,0.0,0.0,1,0,0,0,0
6175,0.0,0,0.0,0,0.087719298,0.076923077,0,0,1,0,1
6176,0.5,0,0.285714286,0,0.083333333,0.03030303,0,0,0,0,0
6177,0.102564103,0,0.4875,0,0.0,0.0,1,0,0,0,0
6178,0.0,0,0.674418605,0,0.0,0.0,1,0,0,0,0
6179,0.75,0,0.25,0,0.0,0.0,1,0,0,0,0
6180,0.00877193,0,0.926829268,0,0.0,0.223300971,0,0,1,0,1
6181,0.0,0,0.573643411,0,0.0,0.0,1,0,0,0,0
6182,0.0,0,0.25,0,0.0,0.0,0,0,1,0,0
6183,0.472222222,0,0.060708263,0,0.0,0.0,0,0,0,0,0
6184,0.0,0,0.125,0,0.0,0.0,0,0,0,0,0
6185,0.148148148,0,0.134328358,0,0.0,0.1555555559999999,1,0,0,0,0
6186,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6187,0.230769231,0,0.928571429,0,0.130434783,0.09375,0,0,1,0,1
6188,0.0,0,0.0,0,0.0,0.0,0,0,1,0,0
6189,0.036363636,0,0.244444444,0,0.0,0.0,1,0,1,0,0
6190,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6191,0.117647059,0,0.2,0,0.0,0.081967213,0,0,0,0,0
6192,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6193,0.5555555560000001,0,0.00678733,0,0.0,0.0,0,0,0,0,0
6194,0.230769231,0,0.121495327,0,0.0,0.0,1,0,0,0,0
6195,0.1875,0,0.155339806,0,0.0,0.0,1,0,0,0,0
6196,0.0,0,0.115384615,0,0.0,0.0,1,0,1,0,1
6197,0.210526316,0,0.10326087,0,0.0,0.0,1,0,0,0,0
6198,0.253731343,0,0.238434164,0,0.0,0.0,1,0,0,0,0
6199,0.153846154,0,0.097744361,0,0.0,0.0,0,0,1,0,1
6200,0.0,0,0.0,0,0.15,0.096774194,1,0,0,0,1
6201,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0
6202,0.304347826,0,0.060900265,0,0.0,0.0,0,0,0,0,0
6203,0.046511628,0,0.701086957,0,0.0,0.195652174,1,0,1,0,1
6204,0.0,0,0.0,0,0.0,0.030769231,1,0,1,0,1
6205,0.0,0,0.272030651,0,0.0,0.0,1,0,0,0,0
6206,0.0,0,0.0,0,0.0,0.192307692,0,0,1,0,1
6207,0.277777778,0,0.818181818,0,0.125,0.051724138,0,0,1,0,1
6208,0.0,0,0.114285714,0,0.0,0.0,1,0,0,0,0
6209,0.142857143,0,0.040697674,0,0.0,0.0,1,0,0,0,0
6210,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6211,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6212,0.375,0,0.19047619,0,0.0,0.150943396,0,0,0,0,0
6213,0.75,0,0.121212121,0,0.0,0.0,1,0,0,0,0
6214,0.0,0,0.0,0,0.0,0.057692308,0,0,1,0,1
6215,0.0,0,0.681818182,0,0.111111111,0.085714286,0,0,1,0,1
6216,0.0,0,0.0,0,0.0,0.06097561,0,0,1,0,1
6217,0.0,0,0.166666667,0,0.0,0.020833333,1,0,1,0,1
6218,0.090909091,0,0.111111111,0,0.0,0.01010101,1,0,0,0,0
6219,0.0625,0,0.095522388,0,0.0,0.0,1,0,0,0,0
6220,0.0,0,0.833333333,0,0.0,0.0,0,0,1,0,1
6221,0.0,0,0.227272727,0,0.0,0.0,0,0,0,0,1
6222,0.285714286,0,0.571428571,0,0.0,0.0,1,0,0,0,0
6223,0.0,0,0.0,0,0.0,0.165289256,1,0,1,0,1
6224,0.133333333,0,0.115384615,0,0.0,0.0,0,0,1,0,1
6225,1.0,0,0.012820513,0,0.0,0.0,0,0,1,0,1
6226,0.0,0,0.085714286,0,0.041666667,0.023255814,0,0,1,0,1
6227,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6228,1.0,0,0.142857143,0,0.0,0.0,0,0,1,0,1
6229,0.176470588,0,0.80952381,0,0.034482759,0.018181818,0,0,1,0,1
6230,0.0,0,0.419811321,0,0.0,0.037735849,1,0,1,0,0
6231,0.35,0,0.029154519,0,0.0,0.0,0,0,0,0,0
6232,0.544303797,0,0.7181818179999999,0,0.0,0.0,1,0,0,0,0
6233,0.0,0,0.666666667,0,0.0,0.0,0,0,1,0,1
6234,0.0,0,0.0,0,0.0,0.456790123,0,0,1,0,1
6235,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6236,0.0,0,0.0,0,0.0,0.165354331,0,0,1,0,1
6237,0.133333333,0,0.340909091,0,0.0,0.02247191,0,0,1,0,0
6238,0.4,0,0.952380952,0,0.0,0.0,1,0,0,0,0
6239,0.096774194,0,0.397435897,0,0.0,0.0,0,0,0,0,0
6240,0.0,0,0.0,0,0.0,0.056338028,1,0,0,0,0
6241,0.5,0,0.022566996,0,0.0,0.240740741,1,0,0,0,0
6242,0.0,0,0.0,0,0.0,0.06779661,0,0,0,0,0
6243,0.333333333,0,0.405405405,0,0.0,0.0,1,0,0,0,0
6244,0.0,0,0.0,0,0.0,0.013157895,1,0,1,0,1
6245,0.0,0,0.0,0,0.0,0.147540984,0,0,0,0,0
6246,0.272727273,0,0.7333333329999999,0,0.0,0.0,1,0,0,0,0
6247,0.023809524,0,0.371681416,0,0.0,0.0,0,0,0,0,0
6248,0.0,0,0.0,0,0.0,0.088888889,0,0,1,0,1
6249,0.3125,0,0.10738255,0,0.0,0.0,1,0,0,0,0
6250,0.0,0,0.131208997,0,0.0,0.184210526,1,0,1,0,0
6251,0.114285714,0,0.147679325,0,0.0,0.0,0,0,1,0,1
6252,0.076923077,0,0.038235294,0,0.0,0.0,0,0,0,0,0
6253,0.075471698,0,0.238738739,0,0.0,0.0,1,0,0,0,0
6254,0.0,0,0.142857143,0,0.15,0.057692308,0,0,1,0,1
6255,0.25,0,0.166666667,0,0.0,0.0,1,0,0,0,0
6256,0.333333333,0,0.027027027,0,0.0,0.0,0,0,1,0,0
6257,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6258,0.0,0,0.031746032,0,0.0,0.0,1,0,0,0,0
6259,0.1707317069999999,0,0.557823129,0,0.0,0.1,1,0,0,0,0
6260,0.666666667,0,0.6,0,0.0,0.053333333,1,0,1,0,0
6261,0.410526316,0,0.465686275,0,0.0,0.0,0,0,0,0,0
6262,0.625,0,0.8,0,0.0,0.0,0,0,1,0,1
6263,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6264,0.102564103,0,0.464285714,0,0.0,0.0,0,0,0,0,0
6265,0.0,0,0.058823529,0,0.0,0.0,1,0,0,0,0
6266,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0
6267,0.0,0,0.081081081,0,0.0,0.0,1,0,1,0,0
6268,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6269,0.107246377,0,0.819477435,0,0.0,0.0,0,0,1,0,1
6270,0.0,0,0.0,0,0.0,0.15,0,0,1,0,1
6271,0.0,0,0.0,0,0.0625,0.05,0,0,1,0,1
6272,0.294117647,0,0.772727273,0,0.0,0.0,0,0,1,0,1
6273,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
6274,0.0,0,0.153846154,0,0.0,0.0,0,0,1,0,1
6275,0.2,0,0.347826087,0,0.0,0.0,0,0,0,0,0
6276,1.0,0,0.545454545,0,0.0,0.0,0,0,1,0,1
6277,0.0,0,0.0,0,0.0,0.102564103,0,0,1,0,1
6278,0.0,0,0.0,0,0.272727273,0.1578947369999999,0,0,1,0,1
6279,1.0,0,0.043478261,0,0.0,0.0,1,0,1,0,1
6280,0.25,0,0.047244094,0,0.0,0.076923077,1,0,0,0,0
6281,0.142857143,0,0.7,0,0.0,0.0,0,0,1,0,1
6282,0.045454545,0,0.6875,0,0.0,0.0,1,0,0,0,0
6283,0.192307692,0,0.189781022,0,0.0,0.0,1,0,0,0,0
6284,0.615384615,0,0.062801932,0,0.0,0.0,1,0,0,0,0
6285,0.0,0,0.571428571,0,0.0,0.0,0,0,0,0,1
6286,0.066666667,0,0.169491525,0,0.0,0.0,1,0,0,0,0
6287,0.0,0,0.0,0,0.0,0.0,1,0,0,0,1
6288,1.0,0,0.142857143,0,0.0,0.0,0,0,1,0,0
6289,0.0,0,0.0,0,0.0,0.049019608,0,0,1,0,1
6290,0.0,0,0.0,0,0.1,0.048780488,0,0,1,0,1
6291,0.166666667,0,0.1875,0,0.0,0.067961165,1,0,1,0,0
6292,0.25,0,0.4,0,0.0,0.290322581,0,0,1,0,1
6293,0.0,0,0.090909091,0,0.0,0.0,0,0,1,0,0
6294,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6295,0.647058824,0,0.361702128,0,0.0,0.027777778,0,0,1,0,1
6296,0.8409090909999999,0,0.078571429,0,0.0,0.0,0,0,0,0,0
6297,0.016949153,0,0.710843373,0,0.076923077,0.127659574,0,0,1,0,1
6298,0.036363636,0,0.753424658,0,0.0,0.0,0,0,1,0,1
6299,0.142857143,0,0.008652658,0,0.0,0.0,1,0,0,0,0
6300,1.0,0,0.006688963,0,0.0,0.0,0,0,0,0,0
6301,0.024390244,0,0.362831858,0,0.0,0.0,0,0,0,0,0
6302,0.0,0,0.377358491,0,0.0,0.0,1,0,0,0,0
6303,0.075471698,0,0.278947368,0,0.0,0.116883117,1,0,0,0,0
6304,0.0,0,0.0,0,0.0,0.352941176,0,0,1,0,1
6305,0.166666667,0,0.115384615,0,0.0,0.0,1,0,0,0,0
6306,0.0,0,0.033333333,0,0.0,0.311688312,0,0,1,0,1
6307,0.352941176,0,0.871794872,0,0.111111111,0.107142857,0,0,0,0,0
6308,1.0,0,0.125,0,0.0,0.0,1,0,0,0,0
6309,0.571428571,0,0.069306931,0,0.0,0.049180328,0,0,0,0,0
6310,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6311,0.285714286,0,0.067961165,0,0.047619048,0.026315789,0,0,1,0,1
6312,0.026315789,0,0.452380952,0,0.0,0.0,1,0,0,0,0
6313,0.0,0,0.0,0,0.1,0.058823529,0,0,1,0,1
6314,0.0,0,0.0,0,0.0,0.046511628,1,0,1,0,1
6315,0.0,0,0.0,0,0.0,0.0591133,2,0,0,0,1
6316,1.0,0,0.083333333,0,0.0,0.0,1,0,0,0,0
6317,0.0,0,0.0625,0,0.0,0.0,0,0,0,0,0
6318,0.052631579,0,0.108571429,0,0.0,0.022727273,1,0,0,0,0
6319,0.5,0,0.045454545,0,0.0,0.0,1,0,0,0,0
6320,0.192307692,0,0.577777778,0,0.0,0.0,1,0,0,0,0
6321,0.0,0,0.333333333,0,0.0,0.0,0,0,1,0,1
6322,0.1,0,0.967741935,0,0.0,0.0,0,0,0,0,1
6323,0.0,0,0.0,0,0.0,0.081632653,0,0,1,0,1
6324,0.791666667,0,0.233009709,0,0.0,0.12,0,0,1,1,1
6325,0.0,0,0.608695652,0,0.181818182,0.170289855,0,0,1,0,1
6326,0.0,0,0.0,0,0.05,0.034482759,0,0,1,0,1
6327,0.25,0,0.266666667,0,0.0,0.0,1,0,0,0,0
6328,0.210526316,0,0.287878788,0,0.181818182,0.134146341,0,0,0,0,0
6329,0.467391304,0,0.124830393,0,0.0,0.0,0,0,0,0,0
6330,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6331,0.111111111,0,0.0647482009999999,0,0.0,0.0,1,0,0,0,0
6332,0.125,0,0.842105263,0,0.0,0.0,1,0,1,0,0
6333,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0
6334,0.0,0,0.0,0,0.15,0.09375,1,0,0,0,1
6335,0.0,0,0.0,0,0.0,0.0,1,0,1,0,0
6336,0.0,0,0.0,0,0.32,0.216216216,0,0,1,0,1
6337,0.0,0,0.0,0,0.479452055,0.317829457,0,0,0,0,1
6338,0.0,0,0.0,0,0.0,0.0,0,0,1,0,0
6339,0.0,0,0.0,0,0.0,0.081632653,1,0,1,0,1
6340,0.0,0,0.492537313,0,0.0,0.0,1,0,0,0,0
6341,0.0,0,0.5555555560000001,0,0.0,0.0,0,0,0,0,0
6342,0.4,0,0.657894737,0,0.0,0.0,0,0,0,0,0
6343,0.0,0,0.035928144,0,0.0,0.0,1,0,0,0,0
6344,0.0,0,0.0,0,0.0,0.0,1,0,1,0,0
6345,0.0,0,0.0,0,0.25,0.238095238,0,0,1,0,1
6346,0.0,0,0.0,0,0.0,0.0,1,0,0,0,0
6347,0.5,0,0.076923077,0,0.0625,0.043478261,0,0,0,0,0
6348,0.019230769,0,0.684210526,0,0.0,0.072289157,0,0,0,0,0
6349,0.846153846,0,0.928571429,0,0.090909091,0.066666667,0,0,1,0,1
6350,0.468085106,0,0.055099648,0,0.0,0.0,0,0,0,0,0
6351,0.0,0,0.0,0,0.7692307690000001,0.25,0,0,1,0,1
6352,0.0,0,0.012295082,0,0.0,0.0,1,0,0,0,0
6353,0.0,0,1.0,0,0.0,0.0,1,0,0,0,0
6354,0.0,0,0.037037037,0,0.0,0.0,1,0,0,0,0
6355,0.0,0,0.0,0,0.130434783,0.115384615,0,0,1,0,1
6356,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6357,0.375,0,0.109589041,0,0.0,0.3125,1,0,1,0,1
6358,0.666666667,0,0.025423729,0,0.0,0.0,1,0,0,0,0
6359,0.066666667,0,0.036945813,0,0.0,0.0,1,0,0,0,0
6360,0.0,0,0.153846154,0,0.0,0.023255814,1,0,1,0,0
6361,0.4,0,0.03968254,0,0.0,0.0,1,0,0,0,0
6362,0.0,0,0.083333333,0,0.0,0.0,0,0,0,0,0
6363,0.5,0,0.046153846,0,0.0,0.0,1,0,0,0,0
6364,0.041666667,0,0.180451128,0,0.0,0.0,1,0,0,0,0
6365,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6366,0.0,0,0.107142857,0,0.0,0.0,0,0,0,0,1
6367,0.146341463,0,0.299270073,0,0.0,0.0,1,0,0,0,0
6368,2.0,0,1.0,0,0.0,0.0,0,0,1,0,1
6369,0.0,0,0.321428571,0,0.0,0.0,1,0,1,0,0
6370,0.0,0,0.842105263,0,0.0,0.0,0,0,0,0,0
6371,0.0,0,0.0,0,0.32,0.216216216,0,0,1,0,1
6372,0.0,0,0.0,0,0.0,0.025641026,0,0,0,0,1
6373,0.266666667,0,0.036057692,0,0.0,0.035714286,0,0,1,0,0
6374,0.0,0,0.0,0,0.0,0.053571429,0,0,1,0,0
6375,0.2,0,0.153846154,0,0.0,0.0,1,0,0,0,0
6376,0.0,0,0.0,0,0.107142857,0.162162162,0,0,1,0,1
6377,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6378,0.0,0,0.123853211,0,0.0,0.0,1,0,0,0,0
6379,0.227272727,0,0.578947368,0,0.0,0.056338028,0,0,1,0,1
6380,0.666666667,0,0.6,0,0.0,0.051948052,1,0,1,0,0
6381,0.230769231,0,0.928571429,0,0.0,0.0,0,0,1,0,1
6382,1.0,0,0.5,0,0.0,0.0,1,0,0,0,0
6383,0.0,0,0.173913043,0,0.0,0.01754386,0,0,1,0,1
6384,0.176470588,0,0.80952381,0,0.0,0.0,0,0,1,0,1
6385,0.0,0,0.0,0,0.0,0.047619048,1,0,1,0,0
6386,0.0,0,0.0,0,0.016666667,0.349794239,0,0,1,0,1
6387,1.0,0,0.059701493,0,0.0,0.139534884,0,0,1,0,0
6388,0.0,0,0.127659574,0,0.0,0.0,1,0,0,0,0
6389,0.0,0,0.0,0,0.0,0.0,1,0,1,0,1
6390,0.0,0,0.0,0,0.0,0.023809524,0,0,1,0,1
6391,0.0,0,0.0,0,0.272727273,0.316455696,0,0,1,0,1
6392,0.285714286,0,0.013944223,0,0.0,0.0,1,0,0,0,0
6393,0.0,0,0.0,0,0.0,0.12195122,1,0,1,0,1
6394,0.0,0,0.0,0,0.32,0.210526316,0,0,1,0,1
6395,0.0,0,0.6,0,0.23255814,0.196078431,0,0,1,0,1
6396,0.0,0,0.0625,0,0.0,0.0,0,0,1,0,1
6397,0.25,0,0.035555556,0,0.0,0.073170732,1,0,0,0,0
6398,0.666666667,1,0.222222222,0,0.0,0.0,0,0,1,0,1
6399,0.125,0,0.078431373,0,0.0,0.0,1,0,0,0,0
6400,0.625,0,0.086956522,0,0.0,0.0,0,0,1,0,1
6401,0.0,0,0.882352941,0,0.0,0.169811321,0,0,1,0,1
6402,0.0,0,0.0,0,0.75,0.264705882,0,0,1,0,1
6403,0.0,0,0.0,0,0.0,0.144,0,0,1,0,1
6404,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6405,0.0,0,0.0,0,0.0,0.180555556,0,0,1,0,1
6406,0.195652174,0,0.239583333,0,0.0,0.0,1,0,0,0,0
6407,0.142857143,0,0.059322034,0,0.0,0.0,1,0,1,0,1
6408,0.0,0,0.0,0,0.0,0.1875,0,0,1,0,1
6409,0.846153846,0,0.928571429,0,0.0,0.0,0,0,1,0,1
6410,0.0,0,0.065420561,0,0.0,0.0,1,0,0,0,1
6411,0.0,0,0.02173913,0,0.0,0.121212121,0,0,1,0,1
6412,0.0,0,0.75,0,0.0,0.0,0,0,1,0,1
6413,0.653846154,0,0.7428571429999999,0,0.1363636359999999,0.038961039,1,0,0,0,0
6414,0.117647059,0,0.1,0,0.0,0.012987013,1,0,1,0,0
6415,0.0,0,0.045454545,0,0.0,0.0,1,0,1,0,1
6416,0.0,0,0.0,0,0.0,0.218487395,0,0,1,0,1
6417,0.0,0,0.425837321,0,0.0,0.0,1,0,0,0,0
6418,0.0,0,0.0,0,0.0,0.0,0,0,1,0,1
6419,0.0,0,0.0,0,0.0,0.481481481,0,0,1,0,1
6420,0.0,0,0.481481481,0,0.0,0.0,1,0,0,0,0
6421,0.166666667,0,0.387096774,0,0.0,0.191011236,0,0,1,0,1
6422,0.444444444,0,0.134328358,0,0.0,0.0,1,0,1,0,1
6423,0.0,0,0.257142857,0,0.0,0.0,0,0,0,0,1
6424,0.384615385,0,0.110169492,0,0.0,0.0,1,0,1,0,0
6425,0.0,0,0.0,0,0.0,0.288135593,0,0,1,0,1
6426,1.0,0,0.333333333,0,0.222222222,0.117647059,0,0,0,0,1
6427,0.666666667,0,0.6,0,0.0,0.0,0,0,0,0,0
6428,0.230769231,0,0.928571429,0,0.130434783,0.1,0,0,1,0,1
6429,0.181818182,0,0.244444444,0,0.0,0.0,1,0,0,0,0
6430,0.0,0,0.0,0,0.0,0.0,1,0,1,0,0
6431,0.0,0,0.0,0,0.0,0.058823529,1,0,1,0,1
6432,0.0,0,0.018518519,0,0.066666667,0.019607843,1,0,1,0,0
6433,0.294117647,0,0.80952381,0,0.25,0.211538462,0,0,1,0,1
6434,0.0,0,0.0,0,0.36,0.272727273,0,0,1,0,1
6435,0.279069767,0,0.052439024,0,0.0,0.0,0,0,0,0,0
6436,0.0,0,0.071428571,0,0.0,0.0,1,0,0,0,0
6437,0.107142857,0,0.0694789079999999,0,0.0,0.0,1,0,0,0,0
6438,0.363636364,0,0.076124567,0,0.0,0.0,1,0,0,0,0
6439,0.023809524,0,0.552631579,0,0.0,0.0,1,0,0,0,0
6440,0.289940828,0,0.211779449,0,0.0,0.0,0,0,0,0,0
6441,0.0,0,0.961538462,0,0.0,0.0,1,0,1,0,1
6442,0.0,0,0.0,0,0.038461538,0.03030303,0,0,1,0,1
6443,0.083333333,0,0.042477876,0,0.0,0.0,1,0,1,0,0
6444,0.0,0,0.045454545,0,0.0,0.323809524,0,0,1,0,1
6445,0.0,0,1.0,0,0.0,0.045454545,1,0,1,0,1
6446,0.0,0,0.0,0,0.0,0.016393443,1,0,0,0,0
6447,0.926829268,0,0.172268908,0,0.0,0.327586207,0,0,0,0,0
6448,0.193548387,0,0.271929825,0,0.0,0.0,1,0,0,0,0
6449,0.133333333,0,0.489130435,0,0.0,0.0,0,0,0,0,0
6450,0.0,0,0.045454545,0,0.0,0.380952381,0,0,1,0,1
6451,0.0,0,1.0,0,0.0,0.038961039,0,0,1,0,1
6452,0.0,0,0.209302326,0,0.0,0.0,1,0,0,0,0
6453,0.03030303,0,0.302752294,0,0.0,0.042735043,0,0,0,0,0
6454,0.0,0,0.028169014,0,0.0,0.0,1,0,0,0,0
6455,0.222222222,0,0.1578947369999999,0,0.0,0.213114754,0,0,1,0,1
6456,0.0,0,1.0,0,0.0,0.0,0,0,1,0,1
6457,0.125,0,0.102564103,0,0.0,0.101449275,1,0,1,0,0
6458,0.0,0,1.0,0,0.0,0.073170732,0,0,1,0,1
6459,0.089552239,0,0.893333333,0,0.0,0.018518519,0,0,1,0,1
6460,0.0,0,1.0,0,0.0,0.171875,0,0,1,0,1
6461,0.039215686,0,0.515151515,0,0.0,0.0,1,0,0,0,0
6462,1.0,0,0.058823529,0,0.0,0.015873016,0,0,1,0,1
6463,0.25,0,0.06557377,0,0.0,0.071428571,0,0,0,0,0
6464,0.0,0,0.019607843,0,0.0,0.0,1,0,0,0,0
6465,0.0,0,0.0,0,0.125,0.085714286,0,0,1,0,1
6466,0.0,0,0.152777778,0,0.0,0.0,1,0,0,0,0
6467,1.454545455,0,0.289473684,0,0.0,0.0,0,0,0,0,0
6468,0.277777778,0,0.818181818,0,0.096774194,0.046153846,0,0,1,0,1
6469,0.0,0,0.315789474,0,0.0,0.0,1,0,0,0,0
6470,0.0,0,0.25,0,0.0,0.0,1,0,1,0,1
6471,0.846153846,0,0.928571429,0,0.0,0.0,0,0,1,0,1
6472,0.0,0,0.0,0,0.0,0.125984252,0,0,1,0,1
6473,0.016393443,0,1.0,0,0.0,0.047619048,0,0,1,0,1
6474,0.846153846,0,0.928571429,0,0.041666667,0.03030303,0,0,1,0,1
